	rumor_id	evidence_id	rumor_text	evidence_text	s1	s2	stance	rumor_label
0	1489928498772914181	1490215448624840706	"#اليابان تقر قانونا شبيها بـ”عدة الطلاق” في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب  ما أكتشفوه الآن نزله الله قبل 1400 سنة ""والمطلقات يتربصن بأنفسهن ثلاثة قروء"" صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام... 
#الحمد_لله"	"توضيح وتصحيح عما يتم تداوله على منصات التواصل الاجتماعي:
ما حدث هو أن المجلس الاستشاري لوزير العدل الياباني قدم مقترح تعديل القانون المدني ذلك في يوم ١ فبراير والذي تضمن إلغاء منع المطلقات من الزواج مجددًا قبل انقضاء ١٠٠ يوم على طلاقهن على عكس ما تم تداوله تمامًا. https://t.co/d4a96sJznK"	اليابان تقر قانونا شبيها ب عدة الطلاق في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب ما أكتشفوه الآن نزله الله قبل 1400 سنة والمطلقات يتربصن بأنفسهن ثلاثة قروء صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام الحمد لله	توضيح وتصحيح عما يتم تداوله على منصات التواصل الاجتماعي ما حدث هو أن المجلس الاستشاري لوزير العدل الياباني قدم مقترح تعديل القانون المدني ذلك في يوم ١ فبراير والذي تضمن إلغاء منع المطلقات من الزواج مجددا قبل انقضاء ١٠٠ يوم على طلاقهن على عكس ما تم تداوله تماما	disagree	False
1	1489928498772914181	1490768706972102660	"#اليابان تقر قانونا شبيها بـ”عدة الطلاق” في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب  ما أكتشفوه الآن نزله الله قبل 1400 سنة ""والمطلقات يتربصن بأنفسهن ثلاثة قروء"" صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام... 
#الحمد_لله"	"#خرافات_عن_اليابان 
هو مجرد اقتراح لم ""يسن"" بعد، لكن الحقيقة هي أن الاقتراح يدعوا إلى إلغاء حظر مدة ال 100 يوم على الزواج مرة أخرى للمرأة التي يقرها القانون ""الحالي"" 😂 المستمر منذ أكثر من قرن🤷🏻‍♂️ أي أنه سيلغي ما شبهه البعض بعدة الطلاق🤭 وسرح البعض بخياله وبدأوا بعقد المقارنات😬 https://t.co/JZypgvYI15"	اليابان تقر قانونا شبيها ب عدة الطلاق في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب ما أكتشفوه الآن نزله الله قبل 1400 سنة والمطلقات يتربصن بأنفسهن ثلاثة قروء صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام الحمد لله	خرافات عن اليابان هو مجرد اقتراح لم يسن بعد لكن الحقيقة هي أن الاقتراح يدعوا إلى إلغاء حظر مدة ال 100 يوم على الزواج مرة أخرى للمرأة التي يقرها القانون الحالي المستمر منذ أكثر من قرن أي أنه سيلغي ما شبهه البعض بعدة الطلاق وسرح البعض بخياله وبدأوا بعقد المقارنات	disagree	False
2	1489928498772914181	1489809933445087234	"#اليابان تقر قانونا شبيها بـ”عدة الطلاق” في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب  ما أكتشفوه الآن نزله الله قبل 1400 سنة ""والمطلقات يتربصن بأنفسهن ثلاثة قروء"" صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام... 
#الحمد_لله"	سياسي / سمو ولي العهد يجري اتصالاً هاتفياً برئيس الوزراء الياباني https://t.co/iPjNYAYVps	اليابان تقر قانونا شبيها ب عدة الطلاق في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب ما أكتشفوه الآن نزله الله قبل 1400 سنة والمطلقات يتربصن بأنفسهن ثلاثة قروء صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام الحمد لله	سياسي سمو ولي العهد يجري اتصالا هاتفيا برئيس الوزراء الياباني	other	False
3	1489928498772914181	1489809713663512577	"#اليابان تقر قانونا شبيها بـ”عدة الطلاق” في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب  ما أكتشفوه الآن نزله الله قبل 1400 سنة ""والمطلقات يتربصن بأنفسهن ثلاثة قروء"" صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام... 
#الحمد_لله"	سمو وزير الخارجية يتلقى اتصالاً هاتفياً من وزير خارجية اليابان https://t.co/8x1tBINC4d	اليابان تقر قانونا شبيها ب عدة الطلاق في الإسلام سيمنع النساء من الزواج مباشرة 100 يوم بعد انفصالهن حفاظا على الأنساب ما أكتشفوه الآن نزله الله قبل 1400 سنة والمطلقات يتربصن بأنفسهن ثلاثة قروء صدق الله العظيم فترة العدة عند الاسلام الحمد لله على نعمة الإسلام الحمد لله	سمو وزير الخارجية يتلقى اتصالا هاتفيا من وزير خارجية اليابان	other	False
4	1293820374652772352	1294342244909146113	"#خبر 
اغتيال #امير_القريشي بعد تعرضه لأطلاق نار في أحد شوارع بريطانيا الذي يقيم بها. https://t.co/fdPwyvOohW"	"الشيخ أمير القريشي: يرد على الضجة المفتعلة من أبناء عائشة والعمائم الخونة في خبر اغتياله ومقتله

https://t.co/NLmC4DLa0c"	خبر اغتيال امير القريشي بعد تعرضه لأطلاق نار في أحد شوارع بريطانيا الذي يقيم بها	الشيخ أمير القريشي يرد على الضجة المفتعلة من أبناء عائشة والعمائم الخونة في خبر اغتياله ومقتله	disagree	False
5	1293820374652772352	1290965514198626305	"#خبر 
اغتيال #امير_القريشي بعد تعرضه لأطلاق نار في أحد شوارع بريطانيا الذي يقيم بها. https://t.co/fdPwyvOohW"	"إعلان تشيع جماعي على يد الشيخ القريشي لعائلة أبي يوسف من الكويت وشهدوا على أبي بكر وعمر وعائشة في النار 

https://t.co/pGtKYB9KZB"	خبر اغتيال امير القريشي بعد تعرضه لأطلاق نار في أحد شوارع بريطانيا الذي يقيم بها	إعلان تشيع جماعي على يد الشيخ القريشي لعائلة أبي يوسف من الكويت وشهدوا على أبي بكر وعمر وعائشة في النار	other	False
6	1552363208668856327	1552312954267238402	مصر..ابو ظبي الرياضة تحصل علي حقوق بث مباريات الاهلي في الدوري المصري الموسم القادم https://t.co/k5huBTOEJD	توضيح : تنفي قنوات ابوظبي الرياضية ما يتردد حول حصولها على حقوق مباريات فريق النادي الاهلي في الدوري المصري.. وتؤكد انها لم تدخل في اي مفاوضات بهذا الخصوص إطلاقًا.	مصر ابو ظبي الرياضة تحصل علي حقوق بث مباريات الاهلي في الدوري المصري الموسم القادم	توضيح تنفي قنوات ابوظبي الرياضية ما يتردد حول حصولها على حقوق مباريات فريق النادي الاهلي في الدوري المصري وتؤكد انها لم تدخل في اي مفاوضات بهذا الخصوص إطلاقا	disagree	False
7	1546109386631909378	1545865487485124611	الجزائر تدين الإنقلاب الشعبي على رئيس سيريلانكا و تؤكد أن التغيير يأتي بالانتخابات. https://t.co/6q0Xzkakr8	✅ تهاني وزير الشؤون الخارجية والجالية الوطنية بالخارج، السيد @Lamamra_dz رمطان لعمامرة، بمناسبة عيد الأضحى المبارك. https://t.co/r73a4XIcEt	الجزائر تدين الإنقلاب الشعبي على رئيس سيريلانكا و تؤكد أن التغيير يأتي بالانتخابات	تهاني وزير الشؤون الخارجية والجالية الوطنية بالخارج السيد رمطان لعمامرة بمناسبة عيد الأضحى المبارك	other	False
8	1546109386631909378	1544644064527654919	الجزائر تدين الإنقلاب الشعبي على رئيس سيريلانكا و تؤكد أن التغيير يأتي بالانتخابات. https://t.co/6q0Xzkakr8	استقبل اليوم وزير الشؤون الخارجية @Lamamra_dz الأمين العام لمنظمة التعاون الإسلامي، السيد حسين ابراهيم طه، الذي يقوم بزيارة إلى الجزائر لحضور احتفالات الذكرى ال60 لعيد الاستقلال. أشاد الأمين العام بالدور الذي تضطلع به الجزائر بصفتها عضوا مؤسسا فاعلا وملتزما بمبادئ وأهداف المنظمة. https://t.co/mS50DOPviJ	الجزائر تدين الإنقلاب الشعبي على رئيس سيريلانكا و تؤكد أن التغيير يأتي بالانتخابات	استقبل اليوم وزير الشؤون الخارجية الأمين العام لمنظمة التعاون الإسلامي السيد حسين ابراهيم طه الذي يقوم بزيارة إلى الجزائر لحضور احتفالات الذكرى ال60 لعيد الاستقلال أشاد الأمين العام بالدور الذي تضطلع به الجزائر بصفتها عضوا مؤسسا فاعلا وملتزما بمبادئ وأهداف المنظمة	other	False
9	1552363208668856327	1552264093658058753	مصر..ابو ظبي الرياضة تحصل علي حقوق بث مباريات الاهلي في الدوري المصري الموسم القادم https://t.co/k5huBTOEJD	"نابولي يتعاقد مع المدافع الكوري الجنوبي كيم مين جاي

أعلن نادي نابولي الإيطالي عن تعاقده مع المدافع الدولي كيم مين جاي قادماً من فنربغشة التركي

وحسب العديد من وسائل اعلام محلية قاربت الصفقة حوالي 20 مليون يورو https://t.co/V3kW3MuGlp"	مصر ابو ظبي الرياضة تحصل علي حقوق بث مباريات الاهلي في الدوري المصري الموسم القادم	نابولي يتعاقد مع المدافع الكوري الجنوبي كيم مين جاي أعلن نادي نابولي الإيطالي عن تعاقده مع المدافع الدولي كيم مين جاي قادما من فنربغشة التركي وحسب العديد من وسائل اعلام محلية قاربت الصفقة حوالي 20 مليون يورو	other	False
10	1552363208668856327	1551972708291944449	مصر..ابو ظبي الرياضة تحصل علي حقوق بث مباريات الاهلي في الدوري المصري الموسم القادم https://t.co/k5huBTOEJD	#الهلال يتوج بلقب #الدوري_السوداني للمرة الثانية على التوالي والـ29 في تاريخه https://t.co/wkXXNDyVe3	مصر ابو ظبي الرياضة تحصل علي حقوق بث مباريات الاهلي في الدوري المصري الموسم القادم	الهلال يتوج بلقب الدوري السوداني للمرة الثانية على التوالي وال29 في تاريخه	other	False
11	1521867725580251139	1521601314362433536	"صحيفه عكاظ السعودية : 

الجيش السعودي سيكون في الكويت لحمايتها من الحشد الولائي لإيران ولدينا معلومات لتحشيدات الحشد قرب الاراضي الكويتية ...
سيناريو البحرين سيتكرر في دولة الكويت ضد تحرشات ذيول إيران"	"🎥#فيديو | الفنانة أصالة نصري@AssalaOfficial تخص #عكاظ بمفاجأة لجمهورها.. تعرف عليها👇
لقاء أمل السعيد @amal222424
#اصاله_في_الرياض
#العيد_في_السعودية
#ان_تكون_اولا  
https://t.co/hiZirp74eV https://t.co/AxDWcqWa4I"	صحيفه عكاظ السعودية الجيش السعودي سيكون في الكويت لحمايتها من الحشد الولائي لإيران ولدينا معلومات لتحشيدات الحشد قرب الاراضي الكويتية سيناريو البحرين سيتكرر في دولة الكويت ضد تحرشات ذيول إيران	فيديو الفنانة أصالة نصري تخص عكاظ بمفاجأة لجمهورها تعرف عليها لقاء أمل السعيد اصاله في الرياض العيد في السعودية ان تكون اولا	other	False
12	1521867725580251139	1521128930882854912	"صحيفه عكاظ السعودية : 

الجيش السعودي سيكون في الكويت لحمايتها من الحشد الولائي لإيران ولدينا معلومات لتحشيدات الحشد قرب الاراضي الكويتية ...
سيناريو البحرين سيتكرر في دولة الكويت ضد تحرشات ذيول إيران"	"#خادم_الحرمين_الشريفين يتلقى اتصالاً هاتفياً من أمير دولة #الكويت هنأه خلاله بـ #عيد_الفطر المبارك.
#عكاظ 
#ان_تكون_اولا  
https://t.co/hiZirp74eV https://t.co/sNrIzoMY6W"	صحيفه عكاظ السعودية الجيش السعودي سيكون في الكويت لحمايتها من الحشد الولائي لإيران ولدينا معلومات لتحشيدات الحشد قرب الاراضي الكويتية سيناريو البحرين سيتكرر في دولة الكويت ضد تحرشات ذيول إيران	خادم الحرمين الشريفين يتلقى اتصالا هاتفيا من أمير دولة الكويت هنأه خلاله ب عيد الفطر المبارك عكاظ ان تكون اولا	other	False
